day,channel,spend
2025-07-31,display,409.18
2025-07-31,direct,0.0
2025-07-31,referral,55.88
2025-08-01,search,1042.84
2025-08-01,social,816.55
2025-08-01,email,163.22
2025-08-01,affiliate,248.32
2025-08-01,display,408.43
2025-08-01,direct,0.0
2025-08-01,referral,37.76
2025-08-02,search,907.95
2025-08-02,social,835.44
2025-08-02,email,177.42
2025-08-02,affiliate,250.75
2025-08-02,display,394.37
2025-08-02,direct,0.0
2025-08-02,referral,50.45
2025-08-03,search,1235.55
2025-08-03,social,382.89
2025-08-03,email,122.98
2025-08-03,affiliate,330.77
2025-08-03,display,324.17
2025-08-03,direct,0.0
2025-08-03,referral,33.18
2025-08-04,search,1387.57
2025-08-04,social,906.95
2025-08-04,email,157.56
2025-08-04,affiliate,299.16
2025-08-04,display,442.25
2025-08-04,direct,0.0
2025-08-04,referral,44.83
2025-08-05,search,1404.29
2025-08-05,social,726.26
2025-08-05,email,191.17
2025-08-05,affiliate,361.47
2025-08-05,display,388.66
2025-08-05,direct,0.0
2025-08-05,referral,44.46
2025-08-06,search,1038.15
2025-08-06,social,945.0
2025-08-06,email,158.46
2025-08-06,affiliate,311.94
2025-08-06,display,224.69
2025-08-06,direct,0.0
2025-08-06,referral,51.95
2025-08-07,search,1207.87
2025-08-07,social,764.28
2025-08-07,email,250.05
2025-08-07,affiliate,290.36
2025-08-07,display,423.01
2025-08-07,direct,0.0
2025-08-07,referral,50.64
2025-08-08,search,1029.27
2025-08-08,social,769.76
2025-08-08,email,175.27
2025-08-08,affiliate,213.56
2025-08-08,display,333.04
2025-08-08,direct,0.0
2025-08-08,referral,59.02
2025-08-09,search,880.92
2025-08-09,social,789.77
2025-08-09,email,165.75
2025-08-09,affiliate,314.76
2025-08-09,display,259.21
2025-08-09,direct,0.0
2025-08-09,referral,38.48
2025-08-10,search,810.42
2025-08-10,social,643.34
2025-08-10,email,168.78
2025-08-10,affiliate,244.18
2025-08-10,display,314.25
2025-08-10,direct,0.0
2025-08-10,referral,41.13
2025-08-11,search,1059.29
2025-08-11,social,821.99
2025-08-11,email,186.98
2025-08-11,affiliate,232.86
2025-08-11,display,375.18
2025-08-11,direct,0.0
2025-08-11,referral,49.23
2025-08-12,search,971.17
2025-08-12,social,820.53
2025-08-12,email,175.26
2025-08-12,affiliate,317.28
2025-08-12,display,415.77
2025-08-12,direct,0.0
2025-08-12,referral,50.68
2025-08-13,search,1367.12
2025-08-13,social,607.76
2025-08-13,email,208.66
2025-08-13,affiliate,387.87
2025-08-13,display,231.3
2025-08-13,direct,0.0
2025-08-13,referral,41.01
2025-08-14,search,1257.22
2025-08-14,social,720.6
2025-08-14,email,236.1
2025-08-14,affiliate,326.31
2025-08-14,display,459.7
2025-08-14,direct,0.0
2025-08-14,referral,37.78
2025-08-15,search,1092.74
2025-08-15,social,1020.84
2025-08-15,email,180.56
2025-08-15,affiliate,247.43
2025-08-15,display,315.47
2025-08-15,direct,0.0
2025-08-15,referral,56.05
2025-08-16,search,1111.59
2025-08-16,social,631.82
2025-08-16,email,144.13
2025-08-16,affiliate,238.29
2025-08-16,display,387.12
2025-08-16,direct,0.0
2025-08-16,referral,33.37
2025-08-17,search,903.01
2025-08-17,social,720.09
2025-08-17,email,167.08
2025-08-17,affiliate,215.54
2025-08-17,display,464.26
2025-08-17,direct,0.0
2025-08-17,referral,40.93
2025-08-18,search,1306.81
2025-08-18,social,741.97
2025-08-18,email,194.81
2025-08-18,affiliate,222.64
2025-08-18,display,351.08
2025-08-18,direct,0.0
2025-08-18,referral,57.31
2025-08-19,search,1237.27
2025-08-19,social,679.51
2025-08-19,email,209.66
2025-08-19,affiliate,334.66
2025-08-19,display,425.71
2025-08-19,direct,0.0
2025-08-19,referral,48.86
2025-08-20,search,1162.62
2025-08-20,social,1014.61
2025-08-20,email,201.34
2025-08-20,affiliate,262.5
2025-08-20,display,445.2
2025-08-20,direct,0.0
2025-08-20,referral,56.54
2025-08-21,search,1230.71
2025-08-21,social,631.17
2025-08-21,email,221.33
2025-08-21,affiliate,237.17
2025-08-21,display,458.04
2025-08-21,direct,0.0
2025-08-21,referral,50.77
2025-08-22,search,1361.45
2025-08-22,social,768.39
2025-08-22,email,146.98
2025-08-22,affiliate,236.94
2025-08-22,display,485.87
2025-08-22,direct,0.0
2025-08-22,referral,47.4
2025-08-23,search,1082.59
2025-08-23,social,703.25
2025-08-23,email,168.91
2025-08-23,affiliate,238.24
2025-08-23,display,303.49
2025-08-23,direct,0.0
2025-08-23,referral,45.77
2025-08-24,search,896.08
2025-08-24,social,777.52
2025-08-24,email,217.46
2025-08-24,affiliate,254.76
2025-08-24,display,362.03
2025-08-24,direct,0.0
2025-08-24,referral,48.05
2025-08-25,search,1333.49
2025-08-25,social,873.74
2025-08-25,email,236.68
2025-08-25,affiliate,299.02
2025-08-25,display,404.12
2025-08-25,direct,0.0
2025-08-25,referral,52.79
2025-08-26,search,1003.54
2025-08-26,social,791.46
2025-08-26,email,191.64
2025-08-26,affiliate,312.96
2025-08-26,display,335.85
2025-08-26,direct,0.0
2025-08-26,referral,55.31
2025-08-27,search,1205.86
2025-08-27,social,788.56
2025-08-27,email,189.47
2025-08-27,affiliate,326.32
2025-08-27,display,382.18
2025-08-27,direct,0.0
2025-08-27,referral,52.54
2025-08-28,search,1417.24
2025-08-28,social,715.21
2025-08-28,email,230.04
2025-08-28,affiliate,344.42
2025-08-28,display,355.07
2025-08-28,direct,0.0
2025-08-28,referral,48.8
2025-08-29,search,1268.64
2025-08-29,social,872.18
2025-08-29,email,218.62
2025-08-29,affiliate,282.67
2025-08-29,display,419.19
2025-08-29,direct,0.0
2025-08-29,referral,51.29
2025-08-30,search,711.41
2025-08-30,social,804.97
2025-08-30,email,160.82
2025-08-30,affiliate,205.58
2025-08-30,display,244.28
2025-08-30,direct,0.0
2025-08-30,referral,46.38
2025-08-31,search,1168.96
2025-08-31,social,726.31
2025-08-31,email,176.15
2025-08-31,affiliate,301.06
2025-08-31,display,421.06
2025-08-31,direct,0.0
2025-08-31,referral,41.11
2025-09-01,search,1413.78
2025-09-01,social,667.93
2025-09-01,email,155.06
2025-09-01,affiliate,266.08
2025-09-01,display,404.88
2025-09-01,direct,0.0
2025-09-01,referral,60.45
2025-09-02,search,1338.65
2025-09-02,social,741.35
2025-09-02,email,155.48
2025-09-02,affiliate,405.29
2025-09-02,display,307.12
2025-09-02,direct,0.0
2025-09-02,referral,37.89
2025-09-03,search,1044.76
2025-09-03,social,848.9
2025-09-03,email,234.98
2025-09-03,affiliate,299.05
2025-09-03,display,482.63
2025-09-03,direct,0.0
2025-09-03,referral,45.45
2025-09-04,search,1142.01
2025-09-04,social,560.61
2025-09-04,email,167.0
2025-09-04,affiliate,292.59
2025-09-04,display,350.05
2025-09-04,direct,0.0
2025-09-04,referral,43.98
2025-09-05,search,1230.71
2025-09-05,social,876.75
2025-09-05,email,220.58
2025-09-05,affiliate,364.21
2025-09-05,display,288.6
2025-09-05,direct,0.0
2025-09-05,referral,42.28
2025-09-06,search,784.21
2025-09-06,social,623.34
2025-09-06,email,158.55
2025-09-06,affiliate,205.26
2025-09-06,display,293.27
2025-09-06,direct,0.0
2025-09-06,referral,41.74
2025-09-07,search,925.79
2025-09-07,social,461.02
2025-09-07,email,154.04
2025-09-07,affiliate,288.01
2025-09-07,display,381.2
2025-09-07,direct,0.0
2025-09-07,referral,39.51
2025-09-08,search,1240.1
2025-09-08,social,756.04
2025-09-08,email,251.27
2025-09-08,affiliate,288.18
2025-09-08,display,396.17
2025-09-08,direct,0.0
2025-09-08,referral,50.73
2025-09-09,search,1124.97
2025-09-09,social,831.16
2025-09-09,email,198.14
2025-09-09,affiliate,271.86
2025-09-09,display,331.4
2025-09-09,direct,0.0
2025-09-09,referral,50.83
2025-09-10,search,1230.2
2025-09-10,social,775.87
2025-09-10,email,174.24
2025-09-10,affiliate,295.88
2025-09-10,display,405.48
2025-09-10,direct,0.0
2025-09-10,referral,60.62
2025-09-11,search,1113.98
2025-09-11,social,801.72
2025-09-11,email,223.89
2025-09-11,affiliate,231.25
2025-09-11,display,495.95
2025-09-11,direct,0.0
2025-09-11,referral,48.41
2025-09-12,search,1343.15
2025-09-12,social,870.01
2025-09-12,email,206.49
2025-09-12,affiliate,329.03
2025-09-12,display,295.16
2025-09-12,direct,0.0
2025-09-12,referral,36.99
2025-09-13,search,1252.93
2025-09-13,social,720.57
2025-09-13,email,135.82
2025-09-13,affiliate,195.3
2025-09-13,display,365.16
2025-09-13,direct,0.0
2025-09-13,referral,47.0
2025-09-14,search,1219.35
2025-09-14,social,596.95
2025-09-14,email,154.83
2025-09-14,affiliate,209.01
2025-09-14,display,291.32
2025-09-14,direct,0.0
2025-09-14,referral,41.06
2025-09-15,search,1083.02
2025-09-15,social,752.15
2025-09-15,email,195.95
2025-09-15,affiliate,224.9
2025-09-15,display,364.32
2025-09-15,direct,0.0
2025-09-15,referral,51.15
2025-09-16,search,1558.18
2025-09-16,social,837.74
2025-09-16,email,249.77
2025-09-16,affiliate,279.9
2025-09-16,display,462.04
2025-09-16,direct,0.0
2025-09-16,referral,57.44
2025-09-17,search,1315.18
2025-09-17,social,866.94
2025-09-17,email,197.07
2025-09-17,affiliate,227.46
2025-09-17,display,439.19
2025-09-17,direct,0.0
2025-09-17,referral,45.37
2025-09-18,search,1147.35
2025-09-18,social,1134.07
2025-09-18,email,213.95
2025-09-18,affiliate,177.9
2025-09-18,display,450.8
2025-09-18,direct,0.0
2025-09-18,referral,50.61
2025-09-19,search,1074.42
2025-09-19,social,820.53
2025-09-19,email,221.45
2025-09-19,affiliate,320.95
2025-09-19,display,451.82
2025-09-19,direct,0.0
2025-09-19,referral,53.04
2025-09-20,search,721.62
2025-09-20,social,766.6
2025-09-20,email,181.18
2025-09-20,affiliate,226.18
2025-09-20,display,372.34
2025-09-20,direct,0.0
2025-09-20,referral,47.24
2025-09-21,search,896.54
2025-09-21,social,654.0
2025-09-21,email,180.77
2025-09-21,affiliate,264.77
2025-09-21,display,357.93
2025-09-21,direct,0.0
2025-09-21,referral,47.72
2025-09-22,search,1304.17
2025-09-22,social,908.5
2025-09-22,email,159.77
2025-09-22,affiliate,303.27
2025-09-22,display,371.39
2025-09-22,direct,0.0
2025-09-22,referral,45.0
2025-09-23,search,1453.37
2025-09-23,social,826.61
2025-09-23,email,253.53
2025-09-23,affiliate,244.25
2025-09-23,display,323.84
2025-09-23,direct,0.0
2025-09-23,referral,46.03
2025-09-24,search,1338.64
2025-09-24,social,553.32
2025-09-24,email,212.26
2025-09-24,affiliate,271.33
2025-09-24,display,407.4
2025-09-24,direct,0.0
2025-09-24,referral,54.85
2025-09-25,search,1097.85
2025-09-25,social,731.61
2025-09-25,email,195.55
2025-09-25,affiliate,326.45
2025-09-25,display,332.93
2025-09-25,direct,0.0
2025-09-25,referral,38.38
2025-09-26,search,1278.31
2025-09-26,social,743.82
2025-09-26,email,188.18
2025-09-26,affiliate,336.21
2025-09-26,display,400.52
2025-09-26,direct,0.0
2025-09-26,referral,40.64
2025-09-27,search,943.63
2025-09-27,social,650.79
2025-09-27,email,143.12
2025-09-27,affiliate,249.83
2025-09-27,display,372.69
2025-09-27,direct,0.0
2025-09-27,referral,47.78
2025-09-28,search,1365.61
2025-09-28,social,768.23
2025-09-28,email,152.65
2025-09-28,affiliate,258.07
2025-09-28,display,397.34
2025-09-28,direct,0.0
2025-09-28,referral,52.82
2025-09-29,search,1464.9
2025-09-29,social,856.63
2025-09-29,email,200.21
2025-09-29,affiliate,310.1
2025-09-29,display,377.09
2025-09-29,direct,0.0
2025-09-29,referral,46.35
2025-09-30,search,1703.09
2025-09-30,social,978.36
2025-09-30,email,212.8
2025-09-30,affiliate,295.69
2025-09-30,display,407.93
2025-09-30,direct,0.0
2025-09-30,referral,42.38
2025-10-01,search,1277.17
2025-10-01,social,923.36
2025-10-01,email,151.25
2025-10-01,affiliate,296.58
2025-10-01,display,319.69
2025-10-01,direct,0.0
2025-10-01,referral,54.61
2025-10-02,search,1182.09
2025-10-02,social,826.11
2025-10-02,email,226.77
2025-10-02,affiliate,266.64
2025-10-02,display,446.89
2025-10-02,direct,0.0
2025-10-02,referral,53.9
2025-10-03,search,1244.95
2025-10-03,social,650.32
2025-10-03,email,177.06
2025-10-03,affiliate,281.46
2025-10-03,display,462.44
2025-10-03,direct,0.0
2025-10-03,referral,53.53
2025-10-04,search,1111.34
2025-10-04,social,663.64
2025-10-04,email,169.49
2025-10-04,affiliate,227.12
2025-10-04,display,338.73
2025-10-04,direct,0.0
2025-10-04,referral,35.83
2025-10-05,search,1173.2
2025-10-05,social,824.18
2025-10-05,email,197.55
2025-10-05,affiliate,237.91
2025-10-05,display,369.65
2025-10-05,direct,0.0
2025-10-05,referral,47.67
2025-10-06,search,1005.17
2025-10-06,social,835.0
2025-10-06,email,254.83
2025-10-06,affiliate,272.46
2025-10-06,display,428.57
2025-10-06,direct,0.0
2025-10-06,referral,50.1
2025-10-07,search,1058.55
2025-10-07,social,951.08
2025-10-07,email,187.45
2025-10-07,affiliate,246.07
2025-10-07,display,301.92
2025-10-07,direct,0.0
2025-10-07,referral,41.65
2025-10-08,search,1203.98
2025-10-08,social,825.27
2025-10-08,email,242.84
2025-10-08,affiliate,284.85
2025-10-08,display,442.82
2025-10-08,direct,0.0
2025-10-08,referral,60.11
2025-10-09,search,1477.06
2025-10-09,social,748.13
2025-10-09,email,199.34
2025-10-09,affiliate,176.93
2025-10-09,display,340.75
2025-10-09,direct,0.0
2025-10-09,referral,52.69
2025-10-10,search,1302.25
2025-10-10,social,899.42
2025-10-10,email,192.2
2025-10-10,affiliate,290.43
2025-10-10,display,448.91
2025-10-10,direct,0.0
2025-10-10,referral,51.86
2025-10-11,search,1009.18
2025-10-11,social,794.35
2025-10-11,email,136.61
2025-10-11,affiliate,211.22
2025-10-11,display,350.86
2025-10-11,direct,0.0
2025-10-11,referral,39.55
2025-10-12,search,1187.95
2025-10-12,social,829.59
2025-10-12,email,170.8
2025-10-12,affiliate,262.85
2025-10-12,display,293.55
2025-10-12,direct,0.0
2025-10-12,referral,48.75
2025-10-13,search,1233.96
2025-10-13,social,567.46
2025-10-13,email,154.82
2025-10-13,affiliate,301.19
2025-10-13,display,427.83
2025-10-13,direct,0.0
2025-10-13,referral,47.15
2025-10-14,search,1231.28
2025-10-14,social,709.97
2025-10-14,email,218.62
2025-10-14,affiliate,344.47
2025-10-14,display,365.32
2025-10-14,direct,0.0
2025-10-14,referral,58.94
2025-10-15,search,1349.26
2025-10-15,social,845.52
2025-10-15,email,182.18
2025-10-15,affiliate,288.55
2025-10-15,display,472.68
2025-10-15,direct,0.0
2025-10-15,referral,56.95
2025-10-16,search,1203.01
2025-10-16,social,722.71
2025-10-16,email,197.64
2025-10-16,affiliate,273.8
2025-10-16,display,468.11
2025-10-16,direct,0.0
2025-10-16,referral,45.81
2025-10-17,search,1044.54
2025-10-17,social,741.4
2025-10-17,email,160.0
2025-10-17,affiliate,328.53
2025-10-17,display,442.55
2025-10-17,direct,0.0
2025-10-17,referral,65.07
2025-10-18,search,1069.4
2025-10-18,social,907.75
2025-10-18,email,153.61
2025-10-18,affiliate,296.42
2025-10-18,display,414.61
2025-10-18,direct,0.0
2025-10-18,referral,39.41
2025-10-19,search,1079.97
2025-10-19,social,654.83
2025-10-19,email,159.49
2025-10-19,affiliate,293.96
2025-10-19,display,255.45
2025-10-19,direct,0.0
2025-10-19,referral,54.77
2025-10-20,search,1175.68
2025-10-20,social,916.73
2025-10-20,email,195.05
2025-10-20,affiliate,283.84
2025-10-20,display,391.63
2025-10-20,direct,0.0
2025-10-20,referral,53.58
2025-10-21,search,1327.29
2025-10-21,social,731.48
2025-10-21,email,186.96
2025-10-21,affiliate,250.98
2025-10-21,display,373.64
2025-10-21,direct,0.0
2025-10-21,referral,39.92
2025-10-22,search,1191.75
2025-10-22,social,669.61
2025-10-22,email,164.61
2025-10-22,affiliate,267.9
2025-10-22,display,375.16
2025-10-22,direct,0.0
2025-10-22,referral,57.27
2025-10-23,search,873.64
2025-10-23,social,782.58
2025-10-23,email,230.36
2025-10-23,affiliate,335.63
2025-10-23,display,450.67
2025-10-23,direct,0.0
2025-10-23,referral,52.48
2025-10-24,search,1194.36
2025-10-24,social,833.04
2025-10-24,email,183.29
2025-10-24,affiliate,262.57
2025-10-24,display,447.03
2025-10-24,direct,0.0
2025-10-24,referral,52.77
2025-10-25,search,892.37
2025-10-25,social,679.32
2025-10-25,email,158.83
2025-10-25,affiliate,231.93
2025-10-25,display,353.58
2025-10-25,direct,0.0
2025-10-25,referral,49.65
2025-10-26,search,1162.37
2025-10-26,social,671.91
2025-10-26,email,160.68
2025-10-26,affiliate,250.17
2025-10-26,display,314.93
2025-10-26,direct,0.0
2025-10-26,referral,41.81
2025-10-27,search,1164.2
2025-10-27,social,631.94
2025-10-27,email,262.4
2025-10-27,affiliate,274.29
2025-10-27,display,493.84
2025-10-27,direct,0.0
2025-10-27,referral,53.34
2025-10-28,search,1060.0
2025-10-28,social,969.29
2025-10-28,email,204.97
2025-10-28,affiliate,320.24
2025-10-28,display,429.89
2025-10-28,direct,0.0
2025-10-28,referral,55.32
2025-10-29,search,1809.08
2025-10-29,social,1031.05
2025-10-29,email,212.89
2025-10-29,affiliate,326.37
2025-10-29,display,392.55
2025-10-29,direct,0.0
2025-10-29,referral,44.2
2025-10-30,search,1277.96
2025-10-30,social,758.44
2025-10-30,email,203.43
2025-10-30,affiliate,266.83
2025-10-30,display,350.87
2025-10-30,direct,0.0
2025-10-30,referral,59.52
2025-10-31,search,1003.29
2025-10-31,social,735.72
2025-10-31,email,247.06
2025-10-31,affiliate,243.73
2025-10-31,display,301.84
2025-10-31,direct,0.0
2025-10-31,referral,51.12
2025-11-01,search,1201.3
2025-11-01,social,635.1
2025-11-01,email,142.7
2025-11-01,affiliate,276.47
2025-11-01,display,357.97
2025-11-01,direct,0.0
2025-11-01,referral,41.67
2025-11-02,search,924.08
2025-11-02,social,683.0
2025-11-02,email,172.79
2025-11-02,affiliate,224.31
2025-11-02,display,305.29
2025-11-02,direct,0.0
2025-11-02,referral,41.74
2025-11-03,search,1138.85
2025-11-03,social,689.3
2025-11-03,email,199.85
2025-11-03,affiliate,334.86
2025-11-03,display,321.29
2025-11-03,direct,0.0
2025-11-03,referral,44.7
